"COU","Country","VAR","Variable","RISK","Risk","SEX","Sex","AGE","Age","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISR","Israel","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","15TO64","15 to 64 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,36.745,,
"ISR","Israel","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","15TO64","15 to 64 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",43.27,,
"ISR","Israel","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","15TO64","15 to 64 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,101.193,,
"ISR","Israel","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","15TO64","15 to 64 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",119.38,,
"IRL","Ireland","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","MORETHAN64","More than 64 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,645.111,,
"IRL","Ireland","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","MORETHAN64","More than 64 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",676.05,,
"IRL","Ireland","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","MORETHAN64","More than 64 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,574.421,,
"IRL","Ireland","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","MORETHAN64","More than 64 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",318.96,,
"IRL","Ireland","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","MORETHAN64","More than 64 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,724.782,,
"IRL","Ireland","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","MORETHAN64","More than 64 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",357.09,,
"ISR","Israel","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","MORETHAN64","More than 64 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,1835.998,,
"ISR","Israel","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","MORETHAN64","More than 64 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",879.88,,
"ISR","Israel","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","MORETHAN64","More than 64 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,1617.42,,
"ISR","Israel","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","MORETHAN64","More than 64 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",429.46,,
"ISR","Israel","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","MORETHAN64","More than 64 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,2107.57,,
"ISR","Israel","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","MORETHAN64","More than 64 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",450.41,,
"DEU","Germany","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,324.287,,
"DEU","Germany","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",1540.08,,
"DEU","Germany","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,290.363,,
"DEU","Germany","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",698,,
"DEU","Germany","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,359.058,,
"DEU","Germany","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",842.08,,
"HUN","Hungary","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,716.649,,
"HUN","Hungary","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",2426.48,,
"HUN","Hungary","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,665.619,,
"HUN","Hungary","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",1181.3,,
"HUN","Hungary","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,772.861,,
"HUN","Hungary","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",1245.18,,
"ISL","Iceland","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,45.837,,
"ISL","Iceland","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",236.92,,
"ISL","Iceland","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,37.413,,
"ISL","Iceland","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",96.27,,
"ISL","Iceland","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,54.188,,
"ISL","Iceland","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",140.65,,
"ITA","Italy","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,407.807,,
"ITA","Italy","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",1595.95,,
"ITA","Italy","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,367.122,,
"ITA","Italy","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",737.69,,
"ITA","Italy","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,450.741,,
"ITA","Italy","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",858.26,,
"JPN","Japan","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,313.08,,
"JPN","Japan","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",1280.83,,
"JPN","Japan","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,253.014,,
"JPN","Japan","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",529.63,,
"JPN","Japan","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,376.016,,
"JPN","Japan","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",751.21,,
"LUX","Luxembourg","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,147.914,,
"LUX","Luxembourg","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",1332.03,,
"LUX","Luxembourg","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,130.767,,
"LUX","Luxembourg","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",582.88,,
"LUX","Luxembourg","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,164.718,,
"LUX","Luxembourg","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",749.15,,
"LTU","Lithuania","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,457.156,,
"LTU","Lithuania","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",1664.72,,
"LTU","Lithuania","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,438.214,,
"LTU","Lithuania","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",857.96,,
"LTU","Lithuania","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,479.184,,
"LTU","Lithuania","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","ALL","All","2019","2019","USD","US Dollar","0","Units","2015","2015",806.76,,
"DEU","Germany","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","LESSTHAN15","Less than 15 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,5.868,,
"DEU","Germany","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","LESSTHAN15","Less than 15 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",3.85,,
"DEU","Germany","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","LESSTHAN15","Less than 15 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,5.653,,
"DEU","Germany","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","LESSTHAN15","Less than 15 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",1.8,,
"DEU","Germany","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","LESSTHAN15","Less than 15 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,6.07,,
"DEU","Germany","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","LESSTHAN15","Less than 15 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",2.05,,
"HUN","Hungary","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","LESSTHAN15","Less than 15 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,6.601,,
"HUN","Hungary","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","LESSTHAN15","Less than 15 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",3.22,,
"HUN","Hungary","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","LESSTHAN15","Less than 15 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,6.041,,
"HUN","Hungary","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","LESSTHAN15","Less than 15 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",1.44,,
"HUN","Hungary","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","LESSTHAN15","Less than 15 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,7.132,,
"HUN","Hungary","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","LESSTHAN15","Less than 15 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",1.79,,
"ISL","Iceland","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","LESSTHAN15","Less than 15 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,3.01,,
"ISL","Iceland","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","BOTH","Both","LESSTHAN15","Less than 15 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",3.05,,
"ISL","Iceland","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","LESSTHAN15","Less than 15 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,2.593,,
"ISL","Iceland","SC_CAP","Welfare cost of premature deaths, USD per capita","PM_2_5_OUT","Ambient Particulate Matter","FEMALE","Female","LESSTHAN15","Less than 15 years old","2019","2019","USD","US Dollar","0","Units","2015","2015",1.28,,
"ISL","Iceland","MOR_CAP","Premature deaths, per million inhabitants","PM_2_5_OUT","Ambient Particulate Matter","MALE","Male","LESSTHAN15","Less than 15 years old","2019","2019","1000000HAB","Per 1 000 000 inhabitants","0","Units",,,3.409,,
